Date,open,high,low,close
23//2017:00:00,1292.75,1292.75,1291.14,1291.39
23//2017:00:00,1291.38,1291.41,1291.1,1291.35
23//2017:00:00,1291.35,1291.65,1291.34,1291.54
23//2017:00:00,1291.54,1291.55,1291.27,1291.35
23//2017:00:00,1291.34,1291.36,1290.86,1290.94
23//2017:00:00,1290.95,1291.08,1290.91,1290.96
23//2017:00:00,1290.96,1290.96,1290.85,1290.96
23//2017:00:00,1290.96,1291.15,1290.93,1291.15
23//2017:00:00,1291.14,1291.31,1291.12,1291.28
23//2017:00:00,1291.28,1291.65,1291.28,1291.42
23//2017:00:00,1291.44,1291.81,1291.44,1291.56
23//2017:00:00,1291.55,1291.69,1291.53,1291.56
23//2017:00:00,1291.56,1291.56,1291.1,1291.35
23//2017:00:00,1291.34,1291.35,1290.9,1291.14
23//2017:00:00,1291.14,1291.83,1290.97,1291.1
23//2017:00:00,1291.07,1291.12,1290.8,1291.0
23//2017:00:00,1291.0,1291.01,1290.7,1290.79
23//2017:00:00,1290.79,1291.04,1290.59,1290.69
23//2017:00:00,1290.69,1290.79,1290.5,1290.6
23//2017:00:00,1290.6,1290.91,1290.6,1290.77
23//2017:00:00,1290.79,1290.8,1290.1,1290.4
23//2017:00:00,1290.4,1290.48,1290.31,1290.4
23//2017:00:00,1290.4,1290.4,1289.91,1289.94
23//2017:00:00,1289.99,1290.37,1289.99,1290.37
23//2017:00:00,1290.38,1290.46,1289.95,1290.21
23//2017:00:00,1290.21,1290.25,1289.9,1290.1
23//2017:00:00,1290.1,1290.49,1290.09,1290.49
23//2017:00:00,1290.49,1291.28,1290.4,1291.27
23//2017:00:00,1291.26,1292.33,1291.07,1291.9
23//2017:00:00,1291.87,1292.23,1291.8,1292.12
23//2017:00:00,1292.13,1292.92,1292.1,1292.54
23//2017:00:00,1292.55,1292.97,1292.37,1292.42
23//2017:00:00,1292.44,1292.46,1292.11,1292.33
23//2017:00:00,1292.32,1292.34,1292.07,1292.24
23//2017:00:00,1292.23,1292.64,1292.15,1292.15
23//2017:00:00,1292.14,1292.5,1292.1,1292.25
23//2017:00:00,1292.26,1293.16,1292.26,1293.15
23//2017:00:00,1293.16,1293.16,1292.6,1292.71
23//2017:00:00,1292.7,1292.87,1292.38,1292.53
23//2017:00:00,1292.54,1292.88,1292.5,1292.82
23//2017:00:00,1292.81,1292.81,1292.42,1292.67
23//2017:00:00,1292.66,1292.9,1292.6,1292.82
23//2017:00:00,1292.83,1293.49,1292.79,1293.45
23//2017:00:00,1293.45,1293.45,1292.92,1292.94
23//2017:00:00,1292.95,1293.23,1292.92,1293.15
23//2017:00:00,1293.14,1293.26,1292.97,1293.04
23//2017:00:00,1293.05,1293.12,1292.81,1292.85
23//2017:00:00,1292.84,1292.93,1292.6,1292.93
23//2017:00:00,1292.92,1292.94,1292.55,1292.65
23//2017:00:00,1292.65,1292.78,1292.51,1292.54
23//2017:00:00,1292.55,1292.65,1292.43,1292.44
23//2017:00:00,1292.44,1292.67,1292.42,1292.65
23//2017:00:00,1292.64,1292.94,1292.62,1292.86
23//2017:00:00,1292.87,1293.01,1292.71,1292.76
23//2017:00:00,1292.76,1292.85,1292.55,1292.63
23//2017:00:00,1292.62,1292.75,1292.56,1292.71
23//2017:00:00,1292.73,1292.73,1292.35,1292.4
23//2017:00:00,1292.41,1292.42,1291.91,1291.93
23//2017:00:00,1291.94,1291.97,1291.45,1291.72
23//2017:00:00,1291.73,1292.08,1291.71,1292.06
23//2017:00:00,1292.05,1292.08,1291.83,1292.06
23//2017:00:00,1292.07,1292.14,1291.84,1291.9
23//2017:00:00,1291.89,1292.08,1291.85,1292.05
23//2017:00:00,1292.07,1292.07,1291.64,1291.86
23//2017:00:00,1291.83,1291.83,1291.58,1291.66
23//2017:00:00,1291.67,1291.87,1291.65,1291.87
23//2017:00:00,1291.87,1291.98,1291.81,1291.84
23//2017:00:00,1291.83,1292.0,1291.83,1291.96
23//2017:00:00,1291.98,1292.09,1291.94,1291.97
23//2017:00:00,1291.97,1291.99,1291.74,1291.75
23//2017:00:00,1291.75,1291.87,1291.55,1291.86
23//2017:00:00,1291.87,1292.05,1291.84,1292.04
24//2017:00:00,1292.04,1292.06,1291.94,1292.06
24//2017:00:00,1292.06,1292.23,1292.06,1292.22
24//2017:00:00,1292.22,1292.32,1292.14,1292.17
24//2017:00:00,1292.16,1292.45,1292.13,1292.34
24//2017:00:00,1292.34,1292.44,1292.32,1292.39
24//2017:00:00,1292.39,1292.39,1292.15,1292.28
24//2017:00:00,1292.29,1292.34,1292.15,1292.16
24//2017:00:00,1292.13,1292.23,1291.83,1291.91
24//2017:00:00,1291.91,1292.07,1291.83,1291.91
24//2017:00:00,1291.91,1292.11,1291.9,1292.09
24//2017:00:00,1292.09,1292.63,1292.07,1292.49
24//2017:00:00,1292.48,1292.49,1291.85,1291.92
24//2017:00:00,1291.92,1292.32,1291.87,1292.13
24//2017:00:00,1292.14,1292.22,1291.81,1292.03
24//2017:00:00,1292.03,1292.18,1291.92,1292.13
24//2017:00:00,1292.13,1292.13,1291.89,1292.13
24//2017:00:00,1292.13,1292.26,1292.13,1292.22
24//2017:00:00,1292.22,1292.22,1291.92,1291.92
24//2017:00:00,1291.92,1291.92,1291.18,1291.22
24//2017:00:00,1291.22,1291.53,1290.98,1291.02
24//2017:00:00,1291.02,1291.3,1291.02,1291.22
24//2017:00:00,1291.2,1291.2,1290.82,1291.15
24//2017:00:00,1291.14,1291.33,1291.13,1291.21
24//2017:00:00,1291.2,1291.45,1291.01,1291.06
24//2017:00:00,1291.07,1291.6,1290.94,1291.5
24//2017:00:00,1291.49,1291.57,1291.25,1291.26
24//2017:00:00,1291.26,1291.37,1291.01,1291.05
24//2017:00:00,1291.05,1291.05,1290.45,1290.49
24//2017:00:00,1290.49,1290.68,1290.06,1290.51
24//2017:00:00,1290.5,1290.6,1289.88,1290.17
24//2017:00:00,1290.16,1290.86,1290.16,1290.8
24//2017:00:00,1290.82,1290.98,1290.61,1290.86
24//2017:00:00,1290.87,1291.0,1290.39,1290.7
24//2017:00:00,1290.7,1291.46,1290.69,1291.09
24//2017:00:00,1291.08,1291.39,1290.68,1290.9
24//2017:00:00,1290.89,1291.62,1290.71,1291.44
24//2017:00:00,1291.5,1291.66,1290.89,1291.15
24//2017:00:00,1291.15,1291.6,1291.04,1291.51
24//2017:00:00,1291.51,1291.55,1290.8,1290.99
24//2017:00:00,1290.99,1291.7,1290.87,1291.59
24//2017:00:00,1291.58,1291.79,1291.38,1291.66
24//2017:00:00,1291.65,1291.89,1291.37,1291.76
24//2017:00:00,1291.76,1291.91,1291.63,1291.73
24//2017:00:00,1291.74,1291.97,1291.67,1291.82
24//2017:00:00,1291.81,1291.85,1291.44,1291.46
24//2017:00:00,1291.47,1291.65,1291.36,1291.36
24//2017:00:00,1291.36,1291.43,1291.04,1291.35
24//2017:00:00,1291.36,1291.38,1290.99,1291.09
24//2017:00:00,1291.1,1291.27,1290.73,1290.77
24//2017:00:00,1290.76,1291.44,1290.67,1291.28
24//2017:00:00,1291.29,1291.36,1290.58,1290.78
24//2017:00:00,1290.8,1290.92,1290.58,1290.9
24//2017:00:00,1290.89,1291.1,1290.43,1290.53
24//2017:00:00,1290.52,1290.72,1290.37,1290.4
24//2017:00:00,1290.4,1290.67,1290.35,1290.41
24//2017:00:00,1290.41,1290.67,1290.22,1290.43
24//2017:00:00,1290.43,1290.91,1290.33,1290.87
24//2017:00:00,1290.87,1291.02,1290.52,1290.72
24//2017:00:00,1290.73,1290.85,1288.91,1290.05
24//2017:00:00,1290.04,1290.33,1289.88,1289.94
24//2017:00:00,1289.93,1290.02,1289.34,1289.92
24//2017:00:00,1289.93,1290.19,1289.81,1290.14
24//2017:00:00,1290.16,1290.29,1290.03,1290.15
24//2017:00:00,1290.15,1290.65,1290.01,1290.08
24//2017:00:00,1290.09,1290.12,1289.48,1289.81
24//2017:00:00,1289.73,1290.06,1289.34,1289.77
24//2017:00:00,1289.77,1289.86,1289.39,1289.75
24//2017:00:00,1289.74,1289.74,1289.27,1289.73
24//2017:00:00,1289.71,1289.91,1289.43,1289.63
24//2017:00:00,1289.65,1289.75,1289.15,1289.58
24//2017:00:00,1289.57,1289.95,1289.38,1289.47
24//2017:00:00,1289.46,1289.67,1289.34,1289.52
24//2017:00:00,1289.51,1289.62,1289.11,1289.33
24//2017:00:00,1289.34,1289.57,1288.7,1289.0
24//2017:00:00,1289.0,1289.0,1287.52,1287.68
24//2017:00:00,1287.66,1288.48,1287.66,1288.18
24//2017:00:00,1288.18,1288.67,1288.01,1288.64
24//2017:00:00,1288.63,1288.73,1288.14,1288.28
24//2017:00:00,1288.29,1288.31,1285.9,1287.0
24//2017:00:00,1286.99,1287.79,1286.93,1287.52
24//2017:00:00,1287.53,1287.84,1287.33,1287.75
24//2017:00:00,1287.75,1287.97,1287.46,1287.76
24//2017:00:00,1287.76,1287.86,1287.45,1287.67
24//2017:00:00,1287.66,1287.98,1286.98,1287.5
24//2017:00:00,1287.5,1287.88,1287.48,1287.78
24//2017:00:00,1287.78,1287.8,1287.51,1287.64
24//2017:00:00,1287.64,1287.65,1287.44,1287.63
24//2017:00:00,1287.63,1288.34,1287.53,1288.32
24//2017:00:00,1288.32,1289.09,1288.15,1289.07
24//2017:00:00,1289.08,1289.67,1288.8,1288.87
24//2017:00:00,1288.87,1289.41,1288.67,1289.39
24//2017:00:00,1289.38,1289.4,1288.89,1288.89
24//2017:00:00,1288.89,1289.41,1288.66,1289.21
24//2017:00:00,1289.2,1289.21,1288.98,1289.0
24//2017:00:00,1289.0,1289.01,1288.48,1288.6
24//2017:00:00,1288.6,1289.0,1288.38,1288.8
24//2017:00:00,1288.79,1289.01,1288.54,1288.88
24//2017:00:00,1288.88,1289.28,1288.69,1289.22
24//2017:00:00,1289.21,1289.82,1288.9,1288.98
24//2017:00:00,1288.99,1289.35,1288.79,1289.02
24//2017:00:00,1289.02,1289.1,1288.42,1288.48
24//2017:00:00,1288.48,1288.7,1287.97,1288.0
24//2017:00:00,1288.0,1288.43,1287.76,1288.2
24//2017:00:00,1288.21,1288.51,1287.84,1287.84
24//2017:00:00,1287.84,1288.15,1287.83,1287.94
24//2017:00:00,1287.94,1288.77,1287.85,1288.48
24//2017:00:00,1288.48,1289.11,1288.31,1288.55
24//2017:00:00,1288.55,1288.83,1288.35,1288.62
24//2017:00:00,1288.62,1289.23,1288.58,1289.01
24//2017:00:00,1289.01,1289.34,1288.86,1289.12
24//2017:00:00,1289.11,1289.32,1288.61,1289.01
24//2017:00:00,1289.01,1289.44,1288.62,1289.32
24//2017:00:00,1289.33,1289.52,1288.82,1288.92
24//2017:00:00,1288.92,1289.03,1288.62,1288.78
24//2017:00:00,1288.78,1291.6,1288.72,1291.5
24//2017:00:00,1291.51,1291.57,1290.68,1290.81
24//2017:00:00,1290.8,1291.34,1290.51,1290.83
24//2017:00:00,1290.83,1291.21,1290.28,1290.48
24//2017:00:00,1290.48,1290.58,1290.2,1290.31
24//2017:00:00,1290.32,1290.7,1290.19,1290.31
24//2017:00:00,1290.31,1290.99,1290.0,1290.7
24//2017:00:00,1290.69,1290.78,1290.23,1290.32
24//2017:00:00,1290.32,1290.51,1289.72,1289.73
24//2017:00:00,1289.73,1290.02,1289.34,1289.35
24//2017:00:00,1289.35,1289.43,1287.44,1288.43
24//2017:00:00,1288.43,1288.67,1288.25,1288.39
24//2017:00:00,1288.4,1288.75,1288.37,1288.59
24//2017:00:00,1288.57,1288.87,1288.19,1288.87
24//2017:00:00,1288.86,1289.17,1288.72,1288.77
24//2017:00:00,1288.79,1289.04,1288.71,1288.74
24//2017:00:00,1288.75,1289.49,1288.67,1289.19
24//2017:00:00,1289.21,1289.62,1288.97,1289.04
24//2017:00:00,1289.03,1289.49,1288.63,1288.7
24//2017:00:00,1288.71,1288.81,1288.39,1288.63
24//2017:00:00,1288.64,1289.13,1288.63,1289.05
24//2017:00:00,1289.07,1289.1,1288.84,1289.06
24//2017:00:00,1289.05,1289.2,1288.45,1288.47
24//2017:00:00,1288.48,1288.55,1287.97,1288.03
24//2017:00:00,1288.02,1288.27,1287.97,1288.13
24//2017:00:00,1288.12,1288.62,1288.05,1288.36
24//2017:00:00,1288.37,1288.73,1288.34,1288.71
24//2017:00:00,1288.71,1289.04,1288.48,1288.93
24//2017:00:00,1288.92,1289.28,1288.67,1289.04
24//2017:00:00,1289.05,1289.05,1288.32,1288.69
24//2017:00:00,1288.73,1288.73,1288.09,1288.34
24//2017:00:00,1288.33,1288.68,1288.24,1288.38
24//2017:00:00,1288.39,1288.98,1288.23,1288.98
24//2017:00:00,1288.97,1289.07,1288.55,1288.6
24//2017:00:00,1288.61,1288.8,1288.52,1288.59
24//2017:00:00,1288.6,1288.68,1287.96,1288.09
24//2017:00:00,1288.1,1288.67,1288.1,1288.45
24//2017:00:00,1288.44,1288.54,1288.28,1288.4
24//2017:00:00,1288.39,1288.44,1288.08,1288.11
24//2017:00:00,1288.1,1288.41,1288.06,1288.4
24//2017:00:00,1288.38,1288.46,1288.08,1288.08
24//2017:00:00,1288.08,1288.56,1288.05,1288.56
24//2017:00:00,1288.57,1288.57,1288.27,1288.35
24//2017:00:00,1288.35,1288.48,1288.19,1288.26
24//2017:00:00,1288.24,1288.45,1288.24,1288.35
24//2017:00:00,1288.35,1288.41,1288.29,1288.35
24//2017:00:00,1288.34,1288.47,1288.17,1288.47
24//2017:00:00,1288.46,1288.77,1288.43,1288.77
24//2017:00:00,1288.77,1288.77,1288.55,1288.61
24//2017:00:00,1288.65,1288.78,1288.45,1288.55
24//2017:00:00,1288.55,1288.87,1288.4,1288.84
24//2017:00:00,1288.84,1288.88,1288.84,1288.88
